domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"legacymetalfabrication.com","https://legacymetalfabrication.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:25:19.852Z"
"legacynotarysigning.com","https://legacynotarysigning.com",3,"blacklist_match","blacklist_match","","signin",0,0,"false","","","2025-07-10T20:25:36.116Z"
"legacynotarysigningservices.com","https://legacynotarysigningservices.com",3,"blacklist_match","blacklist_match","","signin",0,0,"false","","","2025-07-10T20:25:52.824Z"
"legado-inteligente.com","https://legado-inteligente.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:26:09.449Z"
"legalaccountant.net","https://legalaccountant.net",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:26:25.771Z"
"legalangelsbankruptcy.com","https://legalangelsbankruptcy.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:26:42.042Z"
"legalcryptos.com","https://legalcryptos.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:26:58.318Z"
"legaleasebilling.com","https://legaleasebilling.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T20:27:14.605Z"
"legalindamazon.com","https://legalindamazon.com",5,"medium_risk","enterprise_target","amazon","",0,0,"false","","","2025-07-10T20:27:30.870Z"
"legalintel.site","https://legalintel.site",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:27:47.506Z"
"legal-login.com","https://legal-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:28:03.788Z"
"legallybawseup.com","https://legallybawseup.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:28:20.095Z"
"legalminingtradecompany.xyz","https://legalminingtradecompany.xyz",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-07-10T20:28:36.718Z"
"legalsupportaccountants.com","https://legalsupportaccountants.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:28:53.309Z"
"legalupdate-x.com","https://legalupdate-x.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T20:29:09.607Z"
"legalvideoauthority.com","https://legalvideoauthority.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:29:25.881Z"
"legalvisionsecure.com","https://legalvisionsecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T20:29:42.247Z"
"legalweedpayments.com","https://legalweedpayments.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T20:29:58.533Z"
"legendarycamppayment.com","https://legendarycamppayment.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T20:30:15.132Z"
"legendaryseedbank.com","https://legendaryseedbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:30:31.420Z"
"legendarywallet.xyz","https://legendarywallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:30:47.708Z"
"legendsbitcoin.xyz","https://legendsbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:31:04.012Z"
"legendwinlogin.com","https://legendwinlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:31:20.280Z"
"legion-claws.com","https://legion-claws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:31:36.535Z"
"legionofblackintelligence.com","https://legionofblackintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:31:52.810Z"
"legionsuperintelligence.com","https://legionsuperintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:32:09.072Z"
"legislaturebitcoin.xyz","https://legislaturebitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:32:25.352Z"
"legitimacybitcoin.xyz","https://legitimacybitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:32:41.608Z"
"legitimateverify.com","https://legitimateverify.com",3,"blacklist_match","blacklist_match","","verify",0,0,"false","","","2025-07-10T20:32:57.874Z"
"legitimateverify.net","https://legitimateverify.net",3,"blacklist_match","blacklist_match","","verify",0,0,"false","","","2025-07-10T20:33:14.167Z"
"legitvisagateway.com","https://legitvisagateway.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T20:33:30.903Z"
"legzocasinologin86.com","https://legzocasinologin86.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:33:47.185Z"
"legzocasinologin87.com","https://legzocasinologin87.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:34:03.475Z"
"legzocasinologin88.com","https://legzocasinologin88.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:34:20.084Z"
"legzocasinologin89.com","https://legzocasinologin89.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:34:36.376Z"
"legzocasinologin90.com","https://legzocasinologin90.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:34:52.659Z"
"lehmanlaws.com","https://lehmanlaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:35:09.279Z"
"leibmanpad.com","https://leibmanpad.com",5,"medium_risk","enterprise_target","ibm","",0,0,"false","","","2025-07-10T20:35:25.567Z"
"leibmxr76.top","https://leibmxr76.top",5,"medium_risk","enterprise_target","ibm","",0,0,"false","","","2025-07-10T20:35:41.835Z"
"leighmarchauthor.com","https://leighmarchauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:35:58.112Z"
"lelangbankjakarta.com","https://lelangbankjakarta.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:36:14.725Z"
"lelongbank.com","https://lelongbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:36:31.017Z"
"lemchaccountant.org","https://lemchaccountant.org",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:36:47.377Z"
"lemonprosecure.com","https://lemonprosecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T20:37:03.699Z"
"lemonwallet.app","https://lemonwallet.app",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:37:19.969Z"
"lemoriaaccounting.com","https://lemoriaaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:37:36.254Z"
"lemurbank.com","https://lemurbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:37:52.541Z"
"lenadraws.com","https://lenadraws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:38:08.887Z"
"lenadraws.online","https://lenadraws.online",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:38:25.167Z"
"lenawrenauthor.site","https://lenawrenauthor.site",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:38:41.567Z"
"lendbank.xyz","https://lendbank.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:38:58.200Z"
"lendingwallet.net","https://lendingwallet.net",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:39:14.557Z"
"lendistry-amazon.net","https://lendistry-amazon.net",5,"medium_risk","enterprise_target","amazon","",0,0,"false","","","2025-07-10T20:39:31.185Z"
"lendpayment.xyz","https://lendpayment.xyz",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T20:39:48.140Z"
"lennycavallaroauthor.com","https://lennycavallaroauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:40:04.776Z"
"lensbitcoin.xyz","https://lensbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:40:21.051Z"
"lentbank.xyz","https://lentbank.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:40:37.343Z"
"lenz-banking.com","https://lenz-banking.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:40:53.652Z"
"lenz-banking.net","https://lenz-banking.net",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:41:09.930Z"
"leobanknet.com","https://leobanknet.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:41:26.550Z"
"leobetlogin.com","https://leobetlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:41:43.195Z"
"leologinaz.com","https://leologinaz.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:41:59.784Z"
"leometal174.store","https://leometal174.store",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:42:16.409Z"
"leomobilewallet.com","https://leomobilewallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:42:32.697Z"
"leon77login.com","https://leon77login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:42:48.965Z"
"leonardobitcoin.xyz","https://leonardobitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:43:05.223Z"
"leopayment.com","https://leopayment.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T20:43:21.515Z"
"leo-wallet.com","https://leo-wallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:43:37.784Z"
"leoxwallet.com","https://leoxwallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:43:54.069Z"
"leplancrypto.com","https://leplancrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:44:10.329Z"
"leprosyunlocked.com","https://leprosyunlocked.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T20:44:26.609Z"
"leptomeningealmetastases.com","https://leptomeningealmetastases.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:44:43.241Z"
"lerch-metallbau.com","https://lerch-metallbau.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:44:59.509Z"
"lerch-metallbau.info","https://lerch-metallbau.info",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:45:15.800Z"
"lesintellos.com","https://lesintellos.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:45:32.079Z"
"le-skinvisage.com","https://le-skinvisage.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T20:45:48.716Z"
"lesliefairbanks.com","https://lesliefairbanks.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:46:04.995Z"
"leslumieresdamazonie528.com","https://leslumieresdamazonie528.com",5,"medium_risk","enterprise_target","amazon","",0,0,"false","","","2025-07-10T20:46:21.288Z"
"leslumieresdamazonie.net","https://leslumieresdamazonie.net",5,"medium_risk","enterprise_target","amazon","",0,0,"false","","","2025-07-10T20:46:38.110Z"
"lesmetairies.com","https://lesmetairies.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:46:54.390Z"
"lesoraclesdeyaya.com","https://lesoraclesdeyaya.com",5,"medium_risk","enterprise_target","oracle","",0,0,"false","","","2025-07-10T20:47:10.662Z"
"lestresorsamazoniecaraibes.online","https://lestresorsamazoniecaraibes.online",5,"medium_risk","enterprise_target","amazon","",0,0,"false","","","2025-07-10T20:47:26.940Z"
"lestresorsamazoniecaraibes.store","https://lestresorsamazoniecaraibes.store",5,"medium_risk","enterprise_target","amazon","",0,0,"false","","","2025-07-10T20:47:43.281Z"
"letgocrypto.com","https://letgocrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:47:59.912Z"
"letmetalkwithsennie.com","https://letmetalkwithsennie.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:48:16.190Z"
"letnan303login.com","https://letnan303login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:48:32.481Z"
"letnan303login.net","https://letnan303login.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:48:48.776Z"
"letpayment.com","https://letpayment.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T20:49:05.391Z"
"letpayment.xyz","https://letpayment.xyz",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T20:49:22.013Z"
"letsauthorize.org","https://letsauthorize.org",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:49:38.611Z"
"letsbakebymmbanks.com","https://letsbakebymmbanks.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:49:54.945Z"
"letsdocrypto.com","https://letsdocrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:50:11.544Z"
"letssecureai.com","https://letssecureai.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T20:50:27.816Z"
"letstalkmeta.com","https://letstalkmeta.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:50:44.091Z"
"lettiehollandaccountant.com","https://lettiehollandaccountant.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:51:00.377Z"
"letubank.com","https://letubank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:51:17.001Z"
"levantalawsuit.net","https://levantalawsuit.net",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:51:33.272Z"
"level5accounting.com","https://level5accounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:51:49.588Z"
"levelauthority.com","https://levelauthority.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:52:05.894Z"
"levelizedbilling.com","https://levelizedbilling.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T20:52:22.181Z"
"levelsbitcoin.xyz","https://levelsbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:52:38.775Z"
"levelupbilling.com","https://levelupbilling.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T20:52:55.036Z"
"levelupbitcoin.xyz","https://levelupbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:53:11.353Z"
"leveragedauthorityteam.com","https://leveragedauthorityteam.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:53:27.638Z"
"leverwallet.xyz","https://leverwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:53:43.923Z"
"leverxintel.com","https://leverxintel.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:54:00.218Z"
"leverxintelligence.com","https://leverxintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:54:16.502Z"
"levisacrefarmsandfood.com","https://levisacrefarmsandfood.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T20:54:33.100Z"
"levisagemagazine.com","https://levisagemagazine.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T20:54:49.438Z"
"lexcodebilling.com","https://lexcodebilling.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T20:55:05.766Z"
"lexiandchase.com","https://lexiandchase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T20:55:22.060Z"
"lexicalwallet.xyz","https://lexicalwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:55:38.869Z"
"lexiconinvestmentbank.com","https://lexiconinvestmentbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:55:55.170Z"
"lexington29073metalrecycling.com","https://lexington29073metalrecycling.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:56:11.462Z"
"lexingtonbitcoin.com","https://lexingtonbitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:56:27.781Z"
"lexingtonjunkmetal.com","https://lexingtonjunkmetal.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:56:44.059Z"
"lexingtonmetalrecycling.com","https://lexingtonmetalrecycling.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:57:00.328Z"
