domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"1sherrybauerrealestateintel.com","https://1sherrybauerrealestateintel.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:26:27.992Z"
"1stvisa.com","https://1stvisa.com",5,"medium_risk","visa","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:29:21.389Z"
"1superintelligence.com","https://1superintelligence.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:29:39.487Z"
"1techintell.com","https://1techintell.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:30:33.506Z"
"1techintelligence.com","https://1techintelligence.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:31:28.039Z"
"1xbetpaypal.click","https://1xbetpaypal.click",5,"medium_risk","paypal","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-21T15:36:17.171Z"
"1x-moremagicapple.com","https://1x-moremagicapple.com",5,"medium_risk","apple","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-21T15:37:14.530Z"
"1zoracleprofiles.com","https://1zoracleprofiles.com",5,"medium_risk","oracle","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:38:16.699Z"
"21intelligence.com","https://21intelligence.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:46:51.470Z"
"21oktava.store","https://21oktava.store",5,"medium_risk","okta","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:47:58.922Z"
"21spirituallaws.com","https://21spirituallaws.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:48:45.633Z"
"23andmeclassactionlawsuit.com","https://23andmeclassactionlawsuit.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:55:43.782Z"
"24metaworks.com","https://24metaworks.com",5,"medium_risk","meta","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:58:47.454Z"
"257saws.com","https://257saws.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T16:01:16.009Z"
"28googlestore.com","https://28googlestore.com",5,"medium_risk","google","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T16:05:17.802Z"
"2applecourt.com","https://2applecourt.com",5,"medium_risk","apple","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-21T16:06:07.912Z"
